stage,tokens,knobs_json,closure,paced,median_ms,bitexact,status,kernel_commit,timestamp,config_id,median_max_ms,bitexact_view,maxd,compile_s,error
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[2,2],""flag_batch"":4,""group_hint"":128,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.3482,true,OK,b0e67b5c,2026-08-13T21:35:05,s2-w0-095,0.3482,true,0.0,2.0,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[2,4],""flag_batch"":4,""group_hint"":128,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.3482,true,OK,b0e67b5c,2026-08-13T21:35:07,s2-w0-096,0.3482,true,0.0,2.0,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[4,2],""flag_batch"":4,""group_hint"":128,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.3666,true,OK,b0e67b5c,2026-08-13T21:35:09,s2-w0-097,0.3666,true,0.0,2.0,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[4,4],""flag_batch"":4,""group_hint"":128,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.3647,true,OK,b0e67b5c,2026-08-13T21:35:11,s2-w0-098,0.3647,true,0.0,1.6,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[8,2],""flag_batch"":4,""group_hint"":128,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.3656,true,OK,b0e67b5c,2026-08-13T21:35:12,s2-w0-099,0.3656,true,0.0,1.7,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[8,4],""flag_batch"":4,""group_hint"":128,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.3656,true,OK,b0e67b5c,2026-08-13T21:35:14,s2-w0-100,0.3656,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[2,8],""flag_batch"":4,""group_hint"":128,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.3483,true,OK,b0e67b5c,2026-08-13T21:35:15,s2-w0-101,0.3483,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[4,8],""flag_batch"":4,""group_hint"":128,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.3647,true,OK,b0e67b5c,2026-08-13T21:35:17,s2-w0-102,0.3647,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[16,16],""flag_batch"":4,""group_hint"":128,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.3647,true,OK,b0e67b5c,2026-08-13T21:35:19,s2-w0-103,0.3647,true,0.0,1.6,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[1,1],""flag_batch"":8,""group_hint"":128,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.3421,true,OK,b0e67b5c,2026-08-13T21:35:20,s2-w0-104,0.3421,true,0.0,1.8,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[1,2],""flag_batch"":8,""group_hint"":128,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.3401,true,OK,b0e67b5c,2026-08-13T21:35:22,s2-w0-105,0.3401,true,0.0,1.7,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[1,4],""flag_batch"":8,""group_hint"":128,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.3401,true,OK,b0e67b5c,2026-08-13T21:35:24,s2-w0-106,0.3401,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[2,1],""flag_batch"":8,""group_hint"":128,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.3463,true,OK,b0e67b5c,2026-08-13T21:35:25,s2-w0-107,0.3463,true,0.0,1.7,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[2,2],""flag_batch"":8,""group_hint"":128,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.3463,true,OK,b0e67b5c,2026-08-13T21:35:27,s2-w0-108,0.3463,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[2,4],""flag_batch"":8,""group_hint"":128,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.3482,true,OK,b0e67b5c,2026-08-13T21:35:29,s2-w0-109,0.3482,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[4,2],""flag_batch"":8,""group_hint"":128,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.3646,true,OK,b0e67b5c,2026-08-13T21:35:30,s2-w0-110,0.3646,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[4,4],""flag_batch"":8,""group_hint"":128,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.3647,true,OK,b0e67b5c,2026-08-13T21:35:32,s2-w0-111,0.3647,true,0.0,1.6,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[8,2],""flag_batch"":8,""group_hint"":128,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.3655,true,OK,b0e67b5c,2026-08-13T21:35:33,s2-w0-112,0.3655,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[8,4],""flag_batch"":8,""group_hint"":128,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.3656,true,OK,b0e67b5c,2026-08-13T21:35:35,s2-w0-113,0.3656,true,0.0,1.6,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[2,8],""flag_batch"":8,""group_hint"":128,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.3482,true,OK,b0e67b5c,2026-08-13T21:35:37,s2-w0-114,0.3482,true,0.0,1.8,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[4,8],""flag_batch"":8,""group_hint"":128,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.3666,true,OK,b0e67b5c,2026-08-13T21:35:38,s2-w0-115,0.3666,true,0.0,1.7,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[16,16],""flag_batch"":8,""group_hint"":128,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.3647,true,OK,b0e67b5c,2026-08-13T21:35:40,s2-w0-116,0.3647,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[1,1],""flag_batch"":16,""group_hint"":128,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.3422,true,OK,b0e67b5c,2026-08-13T21:35:42,s2-w0-117,0.3422,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[1,2],""flag_batch"":16,""group_hint"":128,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.34,true,OK,b0e67b5c,2026-08-13T21:35:43,s2-w0-118,0.34,true,0.0,1.6,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[1,4],""flag_batch"":16,""group_hint"":128,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.3421,true,OK,b0e67b5c,2026-08-13T21:35:45,s2-w0-119,0.3421,true,0.0,1.9,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[1,1],""flag_batch"":1,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.3862,true,OK,b0e67b5c,2026-08-13T22:24:24,s2-w0-000,0.3862,true,0.0,2.3,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[1,2],""flag_batch"":1,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.3891,true,OK,b0e67b5c,2026-08-13T22:24:26,s2-w0-001,0.3891,true,0.0,2.2,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[1,4],""flag_batch"":1,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.3873,true,OK,b0e67b5c,2026-08-13T22:24:28,s2-w0-002,0.3873,true,0.0,1.9,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[2,1],""flag_batch"":1,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.4218,true,OK,b0e67b5c,2026-08-13T22:24:30,s2-w0-003,0.4218,true,0.0,1.9,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[2,2],""flag_batch"":1,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.4199,true,OK,b0e67b5c,2026-08-13T22:24:32,s2-w0-004,0.4199,true,0.0,1.9,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[2,4],""flag_batch"":1,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.42,true,OK,b0e67b5c,2026-08-13T22:24:34,s2-w0-005,0.42,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[4,2],""flag_batch"":1,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.459,true,OK,b0e67b5c,2026-08-13T22:24:35,s2-w0-006,0.459,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[4,4],""flag_batch"":1,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.4609,true,OK,b0e67b5c,2026-08-13T22:24:37,s2-w0-007,0.4609,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[8,2],""flag_batch"":1,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.5141,true,OK,b0e67b5c,2026-08-13T22:24:38,s2-w0-008,0.5141,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[8,4],""flag_batch"":1,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.5132,true,OK,b0e67b5c,2026-08-13T22:24:40,s2-w0-009,0.5132,true,0.0,1.7,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[2,8],""flag_batch"":1,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.4198,true,OK,b0e67b5c,2026-08-13T22:24:42,s2-w0-010,0.4198,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[4,8],""flag_batch"":1,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.4599,true,OK,b0e67b5c,2026-08-13T22:24:43,s2-w0-011,0.4599,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[16,16],""flag_batch"":1,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.5367,true,OK,b0e67b5c,2026-08-13T22:24:45,s2-w0-012,0.5367,true,0.0,2.1,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[1,1],""flag_batch"":2,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.3932,true,OK,b0e67b5c,2026-08-13T22:24:47,s2-w0-013,0.3932,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[1,2],""flag_batch"":2,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.3912,true,OK,b0e67b5c,2026-08-13T22:24:48,s2-w0-014,0.3912,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[1,4],""flag_batch"":2,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.3913,true,OK,b0e67b5c,2026-08-13T22:24:50,s2-w0-015,0.3913,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[2,1],""flag_batch"":2,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.424,true,OK,b0e67b5c,2026-08-13T22:24:51,s2-w0-016,0.424,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[2,2],""flag_batch"":2,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.4241,true,OK,b0e67b5c,2026-08-13T22:24:53,s2-w0-017,0.4241,true,0.0,1.7,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[2,4],""flag_batch"":2,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.424,true,OK,b0e67b5c,2026-08-13T22:24:55,s2-w0-018,0.424,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[4,2],""flag_batch"":2,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.467,true,OK,b0e67b5c,2026-08-13T22:24:56,s2-w0-019,0.467,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[4,4],""flag_batch"":2,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.4671,true,OK,b0e67b5c,2026-08-13T22:24:58,s2-w0-020,0.4671,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[8,2],""flag_batch"":2,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.5141,true,OK,b0e67b5c,2026-08-13T22:24:59,s2-w0-021,0.5141,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[8,4],""flag_batch"":2,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.5173,true,OK,b0e67b5c,2026-08-13T22:25:01,s2-w0-022,0.5173,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[2,8],""flag_batch"":2,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.427,true,OK,b0e67b5c,2026-08-13T22:25:02,s2-w0-023,0.427,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[4,8],""flag_batch"":2,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.4672,true,OK,b0e67b5c,2026-08-13T22:25:04,s2-w0-024,0.4672,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[16,16],""flag_batch"":2,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.5448,true,OK,b0e67b5c,2026-08-13T22:25:06,s2-w0-025,0.5448,true,0.0,1.7,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[1,1],""flag_batch"":4,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.3932,true,OK,b0e67b5c,2026-08-13T22:25:07,s2-w0-026,0.3932,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[1,2],""flag_batch"":4,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.3912,true,OK,b0e67b5c,2026-08-13T22:25:09,s2-w0-027,0.3912,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[1,4],""flag_batch"":4,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.3913,true,OK,b0e67b5c,2026-08-13T22:25:10,s2-w0-028,0.3913,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[2,1],""flag_batch"":4,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.4261,true,OK,b0e67b5c,2026-08-13T22:25:12,s2-w0-029,0.4261,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[2,2],""flag_batch"":4,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.424,true,OK,b0e67b5c,2026-08-13T22:26:40,s2-w0-030,0.424,true,0.0,2.3,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[2,4],""flag_batch"":4,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.4239,true,OK,b0e67b5c,2026-08-13T22:26:42,s2-w0-031,0.4239,true,0.0,1.7,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[4,2],""flag_batch"":4,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.467,true,OK,b0e67b5c,2026-08-13T22:26:43,s2-w0-032,0.467,true,0.0,1.5,
